project,revision,path.method
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc008/T1.java#int_getCount();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc008/T2.java#int_getCount();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc008/T3.java#int_getCount();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc008/TypedBean1and2.java#public_int_getCount();public_void_increaseCount();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc008/TypedBean3.java#public_int_getCount();public_void_increaseCount();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc009/MockedTypedProducedBeanTest.java#public_void_manualMockT1();public_int_getCount();public_int_getCount();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc009/T1.java#int_getCount();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc009/T2.java#int_getCount();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc009/T3.java#int_getCount();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc009/TypedBean1and2.java#public_int_getCount();public_void_increaseCount();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc009/TypedBean3.java#public_int_getCount();public_void_increaseCount();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc009/TypedBeanProducer.java#public_TypedBean1and2_produce1and2();public_TypedBean3_produce3();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc010/MockedRequestScopedBeanTest.java#public_void_mockitoMock1();public_void_mockitoMock2();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc011/MockedRequestScopedBeanWithInjection.java#public_int_getCount();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc011/MockedRequestScopedBeanWithInjectionTest.java#public_void_mixedMocksWithInjection1();public_void_mixedMocksWithInjection2();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc012/MockedRequestScopedBeanWithInjection.java#public_int_getCount();
deltaspike, b47375cacf51805356fa6fad4c0a50da53b03c49,deltaspike/modules/test-control/impl/src/test/java/org/apache/deltaspike/test/testcontrol/mock/uc012/MockedRequestScopedBeanWithInjectionTest.java#public_void_mixedMocksWithInjection1();public_void_mixedMocksWithInjection2();
deltaspike, 59f8c0cd5fa4225cfc531d003053a856be126e3c,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/impl/QueryResultTest.java#public_static_Archive<?>_deployment();public_void_should_sort_result();public_void_should_change_sort_order();public_void_should_clear_sort_order();public_void_should_page_result();public_void_should_page_with_page_api();public_void_should_modify_named_query();public_void_should_count_with_method_query();public_void_should_count_with_named_query();public_void_should_count_without_whereclause();public_void_should_query_optional();public_void_should_fail_query_optional_with_nonunique();public_void_should_query_any();public_void_setup();protected_EntityManager_getEntityManager();
deltaspike, 59f8c0cd5fa4225cfc531d003053a856be126e3c,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/impl/RepositoryExtensionTest.java#public_static_Archive<?>_deployment();public_void_should_inject();
deltaspike, 59f8c0cd5fa4225cfc531d003053a856be126e3c,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/impl/audit/AuditEntityListenerTest.java#public_static_Archive<?>_deployment();public_String_who();public_Principal_entity() throws Exception;public_void_should_set_creation_date() throws Exception;public_void_should_set_modification_date() throws Exception;public_void_should_set_changing_principal();protected_EntityManager_getEntityManager();
deltaspike, 59f8c0cd5fa4225cfc531d003053a856be126e3c,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/impl/criteria/CriteriaTest.java#public_static_Archive<?>_deployment();public_void_should_create_criteria_query();public_void_should_create_join_criteria_query();public_void_should_create_or_query();public_void_should_create_ordered_query();public_void_should_create_query_wihtout_nulls();public_void_should_create_fetch_query();public_void_should_create_in_query();public_void_should_create_select_criteria_with_result_type();public_void_should_create_select_criteria_without_result_type();public_void_should_create_select_criteria_with_attributes();public_void_should_create_select_criteria_with_optional_result();public_void_should_fail_with_optional_nonunique_result();public_void_should_create_select_criteria_with_any_result();protected_EntityManager_getEntityManager();private_Simple_createSimple(String; Integer);
deltaspike, 59f8c0cd5fa4225cfc531d003053a856be126e3c,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/impl/handler/EntityManagerTest.java#public_static_Archive<?>_deployment();public_void_should_use_default_entity_manager();public_void_should_use_entity_manager_from_resolver();
deltaspike, 59f8c0cd5fa4225cfc531d003053a856be126e3c,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/impl/handler/EntityRepositoryHandlerTest.java#public_static_Archive<?>_deployment();public_void_should_save() throws Exception;public_void_should_merge() throws Exception;public_void_should_save_and_flush() throws Exception;public_void_should_refresh() throws Exception;public_void_should_find_by_pk() throws Exception;public_void_should_find_by_example() throws Exception;public_void_should_find_by_example_with_start_and_max() throws Exception;public_void_should_find_by_example_with_no_attributes() throws Exception;public_void_should_find_all();public_void_should_find_by_all_with_start_and_max();public_void_should_find_by_like();public_void_should_find_by_like_with_start_and_max();public_void_should_find_by_like_non_string();public_void_should_count_all();public_void_should_count_with_attributes();public_void_should_count_with_no_attributes();public_void_should_count_by_like();public_void_should_remove();protected_EntityManager_getEntityManager();private_Simple_createSimple(String);private_Simple_createSimple(String; Integer);
deltaspike, 59f8c0cd5fa4225cfc531d003053a856be126e3c,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/impl/handler/QueryHandlerTest.java#public_static_Archive<?>_deployment();public_void_should_delegate_to_implementation();public_void_should_create_named_query_index();public_void_should_create_named_query_named();public_void_should_run_annotated_query();public_void_should_create_query_by_method_name();public_void_should_restrict_result_size_by_annotation();public_void_should_restrict_result_size_by_parameters();public_void_should_work_with_2nd_repo();public_void_should_return_aggregate();public_void_should_find_with_native_query();public_void_should_order_result_by_method_order_by();public_void_should_execute_update();public_void_should_create_optinal_query_by_name();public_void_should_create_optinal_query_by_annotation();public_void_should_fail_optinal_query_by_name_with_nonunique();public_void_should_fail_optinal_query_by_annotation_with_nonunique();public_void_should_create_any_query_by_name();public_void_should_create_any_query_by_annotation();public_void_setup();protected_EntityManager_getEntityManager();private_Simple2_createSimple2(String);
deltaspike, 59f8c0cd5fa4225cfc531d003053a856be126e3c,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/impl/mapping/MappedRepositoryTest.java#public_static_Archive<?>_deployment();public_void_should_map_entityrepo_methods();public_void_should_map_method_expression();public_void_should_override_class_config_with_method_config();public_void_should_find_with_queryresult();protected_EntityManager_getEntityManager();
deltaspike, 59f8c0cd5fa4225cfc531d003053a856be126e3c,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/impl/meta/unit/OrmXmlBasedRepositoryTest.java#public_static_Archive<?>_deployment();public_void_should_find_by();protected_EntityManager_getEntityManager();private_MappedOne_createMappedOne(String);
deltaspike, 59f8c0cd5fa4225cfc531d003053a856be126e3c,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/impl/spi/CdiQuerySpiTest.java#public_static_Archive<?>_deployment();public_void_should_call_delegate();protected_EntityManager_getEntityManager();
deltaspike, 59f8c0cd5fa4225cfc531d003053a856be126e3c,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/impl/tx/TransactionalQueryRunnerTest.java#public_static_Archive<?>_deployment();public_void_should_run_modifying_in_transaction() throws Exception;public_void_should_save_in_transaction() throws Exception;public_void_should_find_with_lockmode_in_transaction() throws Exception;public_void_should_find_no_lock_without_transaction() throws Exception;public_void_should_cleanup() throws Exception;public_void_init();
deltaspike, 59f8c0cd5fa4225cfc531d003053a856be126e3c,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/impl/util/jpa/QueryStringExtractorFactoryTest.java#public_static_Archive<?>_deployment();public_Object_invoke(Object; Method; Object[]) throws Throwable;public_void_should_unwrap_query_even_proxied();private_static_Object_createProxy(Class<?>);private_static_Object_createInstance(Method) throws Exception;public_Object_invoke(Object; Method; Object[]) throws Throwable;
deltaspike, 59f8c0cd5fa4225cfc531d003053a856be126e3c,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/test/util/TestDeployments.java#public_static_WebArchive_initDeployment();public_static_WebArchive_initDeployment(String);public_static_Archive<?>_finalizeDeployment(Class<?>; WebArchive);public_static_Package[]_createImplPackages();public_static_Archive<?>_createApiArchive();public_static_WebArchive_addDependencies(WebArchive);public_static_void_addToEarManifestIfExists(EnterpriseArchive; String);
deltaspike, ebb464d20e0dbdaf4b5db0713f3d886cfcf0096e,deltaspike/core/api/src/main/java/org/apache/deltaspike/core/api/exception/control/event/ExceptionToCatchEvent.java#public_Throwable_getException();public_void_setHandled(boolean);public_boolean_isHandled();public_Set<Annotation>_getQualifiers();public_boolean_isOptional();public_void_setOptional(boolean);
deltaspike, ebb464d20e0dbdaf4b5db0713f3d886cfcf0096e,deltaspike/core/impl/src/main/java/org/apache/deltaspike/core/impl/exception/control/ExceptionHandlerBroadcaster.java#public_void_executeHandlers(ExceptionToCatchEvent; BeanManager) throws Throwable;
deltaspike, ebb464d20e0dbdaf4b5db0713f3d886cfcf0096e,deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/exception/control/BridgeExceptionHandlerWrapper.java#public_ExceptionHandler_getWrapped();public_void_handle() throws FacesException;public_Throwable_getRootCause(Throwable);public_void_processEvent(SystemEvent) throws AbortProcessingException;
deltaspike, 356f8f7d9f4ddf996b705e6167e5b725dbdcf881,deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/postprocessor/CountQueryPostProcessor.java#public_Query_postProcess(CdiQueryInvocationContext; Query);private_String_getQueryString(CdiQueryInvocationContext; Query);public_String_rewriteToCount();private_String_rewrite();private_void_extractEntityName();private_void_splitQuery();
deltaspike, 356f8f7d9f4ddf996b705e6167e5b725dbdcf881,deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/QueryUtils.java#public_static_String[]_splitByKeyword(String; String);public_static_String_uncapitalize(String);public_static_boolean_isEmpty(String);public_static_boolean_isNotEmpty(String);public_static_boolean_isEmpty(Collection<?>);public_static_boolean_isEmpty(Object[]);public_static_boolean_isString(Object);public_static_String_nullSafeValue(String);public_static_String_nullSafeValue(String; String);public_static_boolean_contains(Class<?>; Method);public_static_Method_extract(Class<?>; Method);
deltaspike, 356f8f7d9f4ddf996b705e6167e5b725dbdcf881,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/impl/QueryResultTest.java#public_static_Archive<?>_deployment();public_void_should_sort_result();public_void_should_change_sort_order();public_void_should_clear_sort_order();public_void_should_page_result();public_void_should_page_with_page_api();public_void_should_modify_named_query();public_void_should_count_with_method_query();public_void_should_count_with_named_query();public_void_should_count_without_whereclause();public_void_should_query_optional();public_void_should_fail_query_optional_with_nonunique();public_void_should_query_any();public_void_setup();protected_EntityManager_getEntityManager();
deltaspike, 356f8f7d9f4ddf996b705e6167e5b725dbdcf881,deltaspike/modules/data/impl/src/test/java/org/apache/deltaspike/data/test/service/SimpleRepository.java#public_List<Simple>_implementedQueryByName(String);public_abstract_List<Simple>_findByNamedQueryIndexed(String; Boolean);public_abstract_Simple_findByNameOptional(String);public_abstract_Simple_findByNameAny(String);public_abstract_List<Simple>_findByNamedQueryRestricted(String; Boolean; int; Integer);public_abstract_Simple_findByNamedQueryNamed(Long; Boolean);public_abstract_Simple_findByQuery(String);public_abstract_Long_findCountByQuery(String);public_abstract_Simple_findByNameAndEnabled(String; Boolean);public_abstract_Simple_findOptionalByName(String);public_abstract_Simple_findAnyByName(String);public_abstract_List<Simple>_findByOrderByCounterAscIdDesc();public_abstract_List<Simple>_findWithNative(String);public_abstract_int_updateNameForId(String; Long);public_abstract_QueryResult<Simple>_queryResultWithNamed(String);public_abstract_QueryResult<Simple>_queryAll();public_abstract_QueryResult<Simple>_findByName(String);protected_abstract_EntityManager_entityManager();
deltaspike, b68774d4b8975f6ac44c70812b465bcb88598c93,deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/meta/RepositoryComponent.java#private_void_lazyInit();private_synchronized_void_init(BeanManager);public_boolean_isEntityManagerResolverIsNormalScope();public_String_getEntityName();public_RepositoryMethod_lookupMethod(Method);public_MethodType_lookupMethodType(Method);public_Class<?>_getEntityClass();public_Class<?_extends_Serializable>_getPrimaryKey();public_Class<?>_getRepositoryClass();public_boolean_hasEntityManagerResolver();public_Class<?_extends_EntityManagerResolver>_getEntityManagerResolverClass();public_boolean_hasEntityManagerFlushMode();public_FlushModeType_getEntityManagerFlushMode();private_void_initialize();private_Set<Class<?>>_collectClasses();private_Class<?_extends_EntityManagerResolver>_extractEntityManagerResolver(Class<?>);private_FlushModeType_extractEntityManagerFlushMode(Class<?>);private_EntityManagerConfig_extractEntityManagerConfig(Class<?>);public_String_getCustomMethodPrefix();
deltaspike, 286346753cab892234c05d2f720736d814149762,deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/tx/InvocationContextWrapper.java#public_Constructor<?>_getConstructor();public_Map<String;_Object>_getContextData();public_Method_getMethod();public_Object[]_getParameters();public_Object_getTarget();public_Object_getTimer();public_void_setParameters(Object[]);
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/destination/uc001/PageBean001.java#public_Class<?_extends_ViewConfig>_actionMethod();
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/destination/uc001/ViewConfigTest.java#public_static_WebArchive_deploy();public_void_testNavigationActionWithoutError() throws MalformedURLException;public_void_testNavigationActionWithError() throws MalformedURLException;public_void_testNavigationRestrictedToPages() throws MalformedURLException;
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/destination/uc002/PageBean002.java#public_Class<?_extends_ViewConfig>_actionWithoutError();public_Class<?_extends_ViewConfig>_actionWithError();protected_void_onNavigation(PreViewConfigNavigateEvent);
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/destination/uc002/ViewConfigTest.java#public_static_WebArchive_deploy();public_void_testNavigationActionWithoutError() throws MalformedURLException;public_void_testNavigationActionWithError() throws MalformedURLException;public_void_testNavigationRestrictedToPages() throws MalformedURLException;
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/event/uc001/PageBean002.java#public_Class<?_extends_ViewConfig>_actionWithoutError();public_Class<?_extends_ViewConfig>_actionWithError();protected_void_onNavigation(PreViewConfigNavigateEvent);
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/event/uc001/PreViewConfigNavigateEventTest.java#public_static_WebArchive_deploy();public_void_testNavigationActionWithError() throws MalformedURLException;
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/parameter/uc002/StaticNavigationParameterWarFileTest.java#public_static_WebArchive_deploy();public_void_oneParameter();public_void_multipleParameters();
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/parameter/uc003/NavigationParameterTest.java#public_static_WebArchive_deploy();public_void_testNavigationActionWithParameter() throws MalformedURLException;
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/parameter/uc003/PageBean003.java#public_Class<?_extends_ViewConfig>_actionMethod();public_int_getNextValue();
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/parameter/uc004/NavigationParameterTest.java#public_static_WebArchive_deploy();public_void_testNavigationActionWithParameter() throws MalformedURLException;
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/parameter/uc005/NavigationParameterTest.java#public_static_WebArchive_deploy();public_void_testNavigationActionWithParameter() throws MalformedURLException;
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/parameter/uc005/PageBean005.java#public_Class<?_extends_ViewConfig>_index();public_Class<?_extends_ViewConfig>_overview();public_String_getCurrentValue();
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/parameter/uc006/NavigationParameterTest.java#public_static_WebArchive_deploy();public_void_testNavigationActionWithParameter() throws MalformedURLException;
deltaspike, 842933b7bab0061eef9237d2a839a3ef18bc6059,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/parameter/uc006/PageBean006.java#public_void_anyMethod();
deltaspike, 43b7fd02e39a7bbfa1429c242534f881e46fc1fb,deltaspike/modules/security/impl/src/main/java/org/apache/deltaspike/security/impl/authorization/SecuredAnnotationAuthorizer.java#public_boolean_doSecuredCheck(InvocationContext) throws Exception;private_List<Annotation>_extractMetadata(InvocationContext);private_void_invokeVoters(InvocationContext; List<Class<? extends AccessDecisionVoter>>);
deltaspike, 61aaa25e59defa3a655959aaa4dd033269af2c1b,deltaspike/modules/servlet/impl/src/main/java/org/apache/deltaspike/servlet/impl/produce/ServletObjectProducer.java#public_ServletContext_getServletContext();public_ServletRequest_getServletRequest();public_HttpServletRequest_getHttpServletRequest();public_ServletResponse_getServletResponse();public_HttpServletResponse_getHttpServletResponse();public_HttpSession_getHttpSession();public_Principal_getPrincipal();
deltaspike, 090a057069f68d9abda3e53c0afe64c50fdabbb0,deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/component/window/DisableClientWindowHtmlRenderer.java#public_void_encodeChildren(FacesContext; UIComponent) throws IOException;public_boolean_getRendersChildren();private_ClientWindow_getClientWindow();
deltaspike, 550a2cd2379d38ef5349246a5bec2d4f0c1656f3,deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/component/window/DisableClientWindowHtmlRenderer.java#public_void_encodeChildren(FacesContext; UIComponent) throws IOException;public_boolean_getRendersChildren();private_ClientWindow_getClientWindow();
deltaspike, 73d63256a830d34f4d93305fdec9c5c0c6992ab0,deltaspike/modules/servlet/impl/src/test/java/org/apache/deltaspike/test/servlet/impl/event/request/RequestResponseEventsTest.java#public_static_WebArchive_getDeployment();public_void_sendRequest(URL) throws Exception;public_void_shouldReceiveRequestInitializedEvent();public_void_shouldReceiveResponseInitializedEvent();public_void_shouldReceiveRequestDestroyedEvent();public_void_shouldReceiveResponseDestroyedEvent();
deltaspike, 73d63256a830d34f4d93305fdec9c5c0c6992ab0,deltaspike/modules/servlet/impl/src/test/java/org/apache/deltaspike/test/servlet/impl/event/session/SessionEventsTest.java#public_static_WebArchive_getDeployment();public_static_void_initHttpClient();public_static_void_destroyHttpClient();public_void_sendStatelessRequest(URL) throws Exception;public_void_statelessRequestDoesntEmitEvents();public_void_sendRequestToCreateSession(URL) throws Exception;public_void_shouldReceiveInitializedSessionEvent();public_void_sendRequestToDestroySession(URL) throws Exception;public_void_shouldReceiveDestroyedSessionEvent();
deltaspike, 73d63256a830d34f4d93305fdec9c5c0c6992ab0,deltaspike/modules/servlet/impl/src/test/java/org/apache/deltaspike/test/servlet/impl/producer/EarlyRequestInjectionTest.java#public_static_WebArchive_getDeployment();public_void_shouldInjectRequestIntoFilters() throws Exception;
deltaspike, 73d63256a830d34f4d93305fdec9c5c0c6992ab0,deltaspike/modules/servlet/impl/src/test/java/org/apache/deltaspike/test/servlet/impl/producer/ServletContextInjectionTest.java#public_static_WebArchive_getDeployment();public_void_shouldInjectServletContext() throws Exception;
deltaspike, 73d63256a830d34f4d93305fdec9c5c0c6992ab0,deltaspike/modules/servlet/impl/src/test/java/org/apache/deltaspike/test/servlet/impl/producer/ServletObjectInjectionTest.java#public_static_WebArchive_getDeployment();public_void_shouldInjectServletRequest() throws Exception;public_void_shouldInjectHttpServletRequest() throws Exception;public_void_shouldInjectServletResponse() throws Exception;public_void_shouldInjectHttpServletResponse() throws Exception;public_void_shouldInjectHttpSession() throws Exception;private_String_responseFromServlet() throws Exception;
deltaspike, 73d63256a830d34f4d93305fdec9c5c0c6992ab0,deltaspike/modules/servlet/impl/src/test/java/org/apache/deltaspike/test/servlet/impl/resourceloader/WebResourceProviderTest.java#public_static_WebArchive_getDeployment();public_void_testStreamWithAbsolutePath();public_void_testStreamWithRelativePath();public_void_testStreamWithFileInDirectory();public_void_testPropertiesWithAbsolutePath();
deltaspike, f39136039d1f3acbfcbcc8acd56d556d039c4c18,deltaspike/modules/servlet/impl/src/test/java/org/apache/deltaspike/test/servlet/impl/event/context/ServletContextEventsTest.java#public_static_WebArchive_getDeployment();public_void_shouldReceiveServletContextInitializedEvent();
deltaspike, f3a3124d5ab995c78b1a4bc7bf70a0f598232497,deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/handler/QueryHandler.java#public_Object_invoke(Object; Method; Object[]) throws Throwable;private_CdiQueryInvocationContext_createContext(Object; Method; Object[]; RepositoryComponent; RepositoryMethod);
deltaspike, 4f217a0bff420f119d8584efc50444445d1433a6,deltaspike/core/api/src/main/java/org/apache/deltaspike/core/util/AnnotationUtils.java#public_static_T_extractAnnotationFromMethodOrClass(BeanManager; Method; Class<T>);public_static_T_extractAnnotationFromMethod(BeanManager; Method; Class<T>);public_static_T_findAnnotation(BeanManager; Annotation[]; Class<T>);
deltaspike, 4f217a0bff420f119d8584efc50444445d1433a6,deltaspike/modules/jpa/impl/src/main/java/org/apache/deltaspike/jpa/impl/transaction/TransactionStrategyHelper.java#public_Set<Class<?_extends_Annotation>>_resolveEntityManagerQualifiers(Transactional; Class);private_void_collectEntityManagerQualifiersOnClass(Set<Class<? extends Annotation>>; Class);private_Class<?_extends_Annotation>_getFirstQualifierAnnotation(Annotation[]);protected_Transactional_extractTransactionalAnnotation(InvocationContext);
deltaspike, cd518d880ee3a6ded06f766d3a19e2fb101e731f,deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/exception/control/BridgeExceptionHandlerWrapper.java#public_ExceptionHandler_getWrapped();public_void_handle() throws FacesException;public_Throwable_getRootCause(Throwable);public_void_processEvent(SystemEvent) throws AbortProcessingException;
deltaspike, cd518d880ee3a6ded06f766d3a19e2fb101e731f,deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/listener/request/DeltaSpikeFacesContextWrapper.java#public_void_release();public_ExceptionHandler_getExceptionHandler();private_void_broadcastDestroyedJsfRequestEvent();private_void_lazyInit();private_synchronized_void_init();public_void_addMessage(String; FacesMessage);public_ExternalContext_getExternalContext();public_Application_getApplication();public_FacesContext_getWrapped();
deltaspike, 5060e439d70a34f44c9c25cf466c0b97e85fa238,deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/resource/DeltaSpikeResource.java#public_Resource_getWrapped();public_String_getRequestPath();public_String_getContentType();public_String_getLibraryName();public_String_getResourceName();public_void_setContentType(String);public_void_setLibraryName(String);public_void_setResourceName(String);public_String_toString();
deltaspike, 0a4bc446b5d8a75b67a211a883004c88187ed630,deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/resource/DeltaSpikeResourceHandler.java#public_Resource_createResource(String; String);public_ResourceHandler_getWrapped();
deltaspike, 89502997c73e8c45e86c450e607b4ae73c76b39d,deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/resource/DeltaSpikeResourceHandler.java#public_Resource_createResource(String; String);public_ResourceHandler_getWrapped();
deltaspike, f2eea2241ff1a4c2d07d84e10e09dfa6b1113f24,deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/resource/DeltaSpikeResourceHandler.java#public_Resource_createResource(String; String);public_ResourceHandler_getWrapped();
deltaspike, 82218970b4964f51af92d453cad89425e902132f,deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/resource/DeltaSpikeResourceHandler.java#public_Resource_createResource(String; String);public_ResourceHandler_getWrapped();
deltaspike, 484f94ceb3c96bc1daebbb5e63725dfd0ec7e636,deltaspike/modules/jsf/impl/src/main/java/org/apache/deltaspike/jsf/impl/resource/DeltaSpikeResourceHandler.java#public_Resource_createResource(String; String);public_ResourceHandler_getWrapped();
deltaspike, ae9314971c5023c72d344c5ba7b3704c6b73c573,deltaspike/examples/jsf-playground/src/main/java/org/apache/deltaspike/playground/windowhandling/ViewActionController.java#public_void_init();public_void_action();
deltaspike, a4f426cc5a78f451b3a79af0eba755a5dbc4d896,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/parameter/shared/TestClassDeactivator.java#public_Boolean_isActivated(Class<? extends Deactivatable>);
deltaspike, a4f426cc5a78f451b3a79af0eba755a5dbc4d896,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/parameter/uc001/NoNavigationParameterWarFileTest.java#public_static_WebArchive_deploy();public_void_noParameters();
deltaspike, a4f426cc5a78f451b3a79af0eba755a5dbc4d896,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/parameter/uc002/StaticNavigationParameterWarFileTest.java#public_static_WebArchive_deploy();public_void_oneParameters();public_void_multipleParameters();
deltaspike, a4f426cc5a78f451b3a79af0eba755a5dbc4d896,deltaspike/modules/jsf/impl/src/test/java/org/apache/deltaspike/test/jsf/impl/config/view/navigation/parameter/uc004/DynamicNavigationParameterWarFileTest.java#public_static_WebArchive_deploy();public_void_dynamicParameters();
