project,revision,path.method
amqcpp, 372d011d66069391a3251604d516f7182254bf2c,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ConnectionIdSourceGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateAdditionalConstructors(PrintWriter);protected_void_generateToStringBody(PrintWriter);
amqcpp, 372d011d66069391a3251604d516f7182254bf2c,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ConsumerIdHeaderGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateAdditionalConstructors(PrintWriter);protected_void_generateProperties(PrintWriter);protected_void_generateAdditonalMembers(PrintWriter);
amqcpp, 372d011d66069391a3251604d516f7182254bf2c,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ConsumerIdSourceGenerator.java#protected_void_generateAdditionalConstructors(PrintWriter);protected_String_generateInitializerList(String);protected_void_generateAdditionalMethods(PrintWriter);protected_void_populateIncludeFilesSet();protected_void_generateToStringBody(PrintWriter);
amqcpp, 372d011d66069391a3251604d516f7182254bf2c,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/MessageIdSourceGenerator.java#protected_void_generateAdditionalConstructors(PrintWriter);protected_String_generateInitializerList(String);protected_void_generateAdditionalMethods(PrintWriter);protected_void_populateIncludeFilesSet();protected_void_generateToStringBody(PrintWriter);
amqcpp, 372d011d66069391a3251604d516f7182254bf2c,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/MessageSourceGenerator.java#protected_void_populateIncludeFilesSet();protected_String_generateInitializerList(String);protected_void_generateCopyDataStructureBody(PrintWriter);protected_void_generateToStringBody(PrintWriter);protected_void_generateEqualsBody(PrintWriter);protected_void_generateCompareToBody(PrintWriter);protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, 372d011d66069391a3251604d516f7182254bf2c,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ProducerIdSourceGenerator.java#protected_void_generateAdditionalConstructors(PrintWriter);protected_String_generateInitializerList(String);protected_void_generateAdditionalMethods(PrintWriter);protected_void_populateIncludeFilesSet();protected_void_generateToStringBody(PrintWriter);
amqcpp, 372d011d66069391a3251604d516f7182254bf2c,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/SessionIdSourceGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateToStringBody(PrintWriter);protected_String_generateInitializerList(String);protected_void_generateAdditionalConstructors(PrintWriter);protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, 372d011d66069391a3251604d516f7182254bf2c,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/SessionInfoSourceGenerator.java#protected_void_populateIncludeFilesSet();protected_String_generateInitializerList(String);protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, 0618ef7a1cce3f4d8caa9e94f00fb8ddb44681ac,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/marshallers/AmqCppMarshallingClassesGenerator.java#protected_String_getFilePostFix();protected_String_getProperClassName(String);protected_boolean_checkNeedsInfoPointerTM1();protected_boolean_checkNeedsInfoPointerTM2();protected_void_generateTightUnmarshalBody(PrintWriter);protected_void_generateTightUnmarshalBodyForProperty(PrintWriter; JProperty; JAnnotationValue);protected_void_generateTightUnmarshalBodyForArrayProperty(PrintWriter; JProperty; JAnnotationValue);protected_int_generateTightMarshal1Body(PrintWriter);protected_void_generateTightMarshal2Body(PrintWriter);protected_void_generateLooseUnmarshalBody(PrintWriter);protected_void_generateLooseUnmarshalBodyForProperty(PrintWriter; JProperty; JAnnotationValue);protected_void_generateLooseUnmarshalBodyForArrayProperty(PrintWriter; JProperty; JAnnotationValue);protected_void_generateLooseMarshalBody(PrintWriter);protected_void_generateFile(PrintWriter) throws Exception;public_int_compare(JClass; JClass);public_void_generateFactory(PrintWriter);
amqcpp, 4122000e56e15553e0e400d78bf648c305ef7b93,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/MessageHeaderGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateNamespaceWrapper(PrintWriter);protected_void_generateProperties(PrintWriter);protected_void_generateAdditonalMembers(PrintWriter);
amqcpp, 4122000e56e15553e0e400d78bf648c305ef7b93,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/MessageSourceGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateDefaultConstructorBody(PrintWriter);protected_void_generateCopyDataStructureBody(PrintWriter);protected_void_generateToStringBody(PrintWriter);protected_void_generateEqualsBody(PrintWriter);protected_void_generateCompareToBody(PrintWriter);protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, 8dce712567fced25287bc68dec77f707f53da2ac,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/MessageSourceGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateDefaultConstructorBody(PrintWriter);protected_void_generateCopyDataStructureBody(PrintWriter);protected_void_generateToStringBody(PrintWriter);protected_void_generateEqualsBody(PrintWriter);protected_void_generateCompareToBody(PrintWriter);protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, 26e4cf1fa5523d47c739ffed94e8a5ec708c775a,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/marshallers/AmqCppMarshallingClassesGenerator.java#protected_String_getFilePostFix();protected_String_getProperClassName(String);protected_boolean_checkNeedsInfoPointerTM1();protected_boolean_checkNeedsInfoPointerTM2();protected_void_generateTightUnmarshalBody(PrintWriter);protected_void_generateTightUnmarshalBodyForProperty(PrintWriter; JProperty; JAnnotationValue);protected_void_generateTightUnmarshalBodyForArrayProperty(PrintWriter; JProperty; JAnnotationValue);protected_int_generateTightMarshal1Body(PrintWriter);protected_void_generateTightMarshal2Body(PrintWriter);protected_void_generateLooseUnmarshalBody(PrintWriter);protected_void_generateLooseUnmarshalBodyForProperty(PrintWriter; JProperty; JAnnotationValue);protected_void_generateLooseUnmarshalBodyForArrayProperty(PrintWriter; JProperty; JAnnotationValue);protected_void_generateLooseMarshalBody(PrintWriter);protected_void_generateFile(PrintWriter) throws Exception;public_int_compare(JClass; JClass);public_void_generateFactory(PrintWriter);
amqcpp, f210f7f473a21b9ad429a14df20fffa0764f2570,maven-cpptools-plugin/src/main/java/org/apache/activemq/maven/MakefileMojo.java#public_void_execute() throws MojoExecutionException;public_File_getTemplate();public_void_setTemplate(File);private_String_replaceMarker(String; String; NativeSources);
amqcpp, 8dfbcc5b513cbe52224b0974059542b825b11c41,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/AmqCppGeneratorTask.java#public_static_void_main(String[]);public_void_execute() throws BuildException;public_int_getMaxVersion();public_void_setMaxVersion(int);public_File_getSource();public_void_setSource(File);public_File_getTarget();public_void_setTarget(File);
amqcpp, 8dfbcc5b513cbe52224b0974059542b825b11c41,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ConnectionInfoHeaderGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateAdditonalMembers(PrintWriter);
amqcpp, 8dfbcc5b513cbe52224b0974059542b825b11c41,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ConnectionInfoSourceGenerator.java#protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, 8dfbcc5b513cbe52224b0974059542b825b11c41,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ConsumerInfoHeaderGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateAdditonalMembers(PrintWriter);
amqcpp, 8dfbcc5b513cbe52224b0974059542b825b11c41,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ConsumerInfoSourceGenerator.java#protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, 8dfbcc5b513cbe52224b0974059542b825b11c41,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ProducerInfoHeaderGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateAdditonalMembers(PrintWriter);
amqcpp, 8dfbcc5b513cbe52224b0974059542b825b11c41,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ProducerInfoSourceGenerator.java#protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, 8dfbcc5b513cbe52224b0974059542b825b11c41,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/SessionInfoHeaderGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateProperties(PrintWriter);protected_void_generateAdditonalMembers(PrintWriter);
amqcpp, 8dfbcc5b513cbe52224b0974059542b825b11c41,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/SessionInfoSourceGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateDefaultConstructorBody(PrintWriter);protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, bf86ded9ac15c1892d60a6e509e5f0c8201ec842,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/BrokerIdSourceGenerator.java#protected_void_generateToStringBody(PrintWriter);
amqcpp, bf86ded9ac15c1892d60a6e509e5f0c8201ec842,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/CommandClassGenerator.java#public_String_getTargetDir();public_void_setTargetDir(String);protected_void_processClass(JClass);public_Object_run();protected_void_generateHeaderFile() throws Exception;protected_void_generateSourceFile() throws Exception;protected_void_generateFile(PrintWriter) throws Exception;
amqcpp, bf86ded9ac15c1892d60a6e509e5f0c8201ec842,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/CommandCodeGeneratorsFactory.java#public_CommandCodeGenerator_getHeaderGenerator(String);public_CommandCodeGenerator_getSourceGenerator(String);public_CommandCodeGenerator_getCodeGenerator(String; String);
amqcpp, bf86ded9ac15c1892d60a6e509e5f0c8201ec842,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/CommandSourceGenerator.java#public_void_generate(PrintWriter);protected_void_populateIncludeFilesSet();protected_void_generateDefaultConstructorBody(PrintWriter);protected_void_generateDestructorBody(PrintWriter);protected_void_generateAdditionalConstructors(PrintWriter);protected_void_generateCloneDataStructureBody(PrintWriter);protected_void_generateCopyDataStructureBody(PrintWriter);protected_void_generateToStringBody(PrintWriter);protected_void_generateEqualsBody(PrintWriter);protected_void_generatePropertyAccessors(PrintWriter);protected_void_generateCompareToBody(PrintWriter);protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, bf86ded9ac15c1892d60a6e509e5f0c8201ec842,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ConnectionIdSourceGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateAdditionalConstructors(PrintWriter);protected_void_generateToStringBody(PrintWriter);
amqcpp, bf86ded9ac15c1892d60a6e509e5f0c8201ec842,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ConsumerIdSourceGenerator.java#protected_void_generateAdditionalMethods(PrintWriter);protected_void_populateIncludeFilesSet();protected_void_generateToStringBody(PrintWriter);
amqcpp, bf86ded9ac15c1892d60a6e509e5f0c8201ec842,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/MessageIdHeaderGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateAdditionalConstructors(PrintWriter);protected_void_generateProperties(PrintWriter);protected_void_generateAdditonalMembers(PrintWriter);
amqcpp, bf86ded9ac15c1892d60a6e509e5f0c8201ec842,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/MessageIdSourceGenerator.java#protected_void_generateAdditionalConstructors(PrintWriter);protected_void_generateAdditionalMethods(PrintWriter);protected_void_populateIncludeFilesSet();protected_void_generateToStringBody(PrintWriter);
amqcpp, bf86ded9ac15c1892d60a6e509e5f0c8201ec842,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ProducerIdHeaderGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateAdditionalConstructors(PrintWriter);protected_void_generateProperties(PrintWriter);protected_void_generateAdditonalMembers(PrintWriter);
amqcpp, bf86ded9ac15c1892d60a6e509e5f0c8201ec842,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/ProducerIdSourceGenerator.java#protected_void_generateAdditionalConstructors(PrintWriter);protected_void_generateAdditionalMethods(PrintWriter);protected_void_populateIncludeFilesSet();protected_void_generateToStringBody(PrintWriter);
amqcpp, bf86ded9ac15c1892d60a6e509e5f0c8201ec842,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/SessionIdSourceGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateToStringBody(PrintWriter);protected_void_generateAdditionalConstructors(PrintWriter);protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, dbb8538501da849e23728a529068abf84aa0e720,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/AmqCppGeneratorTask.java#public_static_void_main(String[]);public_void_execute() throws BuildException;public_int_getMaxVersion();public_void_setMaxVersion(int);public_File_getSource();public_void_setSource(File);public_File_getTarget();public_void_setTarget(File);
amqcpp, dbb8538501da849e23728a529068abf84aa0e720,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/tests/AmqCppTestMarshallingClassesGenerator.java#protected_String_getFilePostFix();protected_void_generateFile(PrintWriter) throws Exception;
amqcpp, dbb8538501da849e23728a529068abf84aa0e720,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/tests/AmqCppTestRegistryGenerator.java#protected_String_getFilePostFix();protected_String_getFilePrefix();public_String_getTargetDir();public_void_setTargetDir(String);protected_File_getDestDir();private_void_processDirectory(File);public_void_run();protected_void_generateLicence(PrintWriter);protected_void_generateFile(PrintWriter);
amqcpp, 3f3b11c60a53b39e318f5ce304938a526baa4514,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/tests/AmqCppTestMarshallingClassesGenerator.java#protected_String_getFilePostFix();protected_void_generateFile(PrintWriter) throws Exception;
amqcpp, 7eeacb20c4a9bfac78b3101f9d8a102b5be6a9cf,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/MessageHeaderGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateNamespaceWrapper(PrintWriter);protected_void_generateProperties(PrintWriter);protected_void_generateAdditonalMembers(PrintWriter);
amqcpp, 7eeacb20c4a9bfac78b3101f9d8a102b5be6a9cf,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/MessageSourceGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateDefaultConstructorBody(PrintWriter);protected_void_generateCopyDataStructureBody(PrintWriter);protected_void_generateToStringBody(PrintWriter);protected_void_generateEqualsBody(PrintWriter);protected_void_generateCompareToBody(PrintWriter);protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, f2c1586d61cbefc32860bbc399e57950fe45638e,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/MessageHeaderGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateNamespaceWrapper(PrintWriter);protected_void_generateProperties(PrintWriter);protected_void_generateAdditonalMembers(PrintWriter);
amqcpp, 51c2077649da83fcc4a08c23adfac5c6c8372b73,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/marshallers/AmqCppMarshallingClassesGenerator.java#protected_String_getFilePostFix();protected_String_getProperClassName(String);protected_boolean_checkNeedsInfoPointerTM1();protected_boolean_checkNeedsInfoPointerTM2();protected_void_generateTightUnmarshalBody(PrintWriter);protected_void_generateTightUnmarshalBodyForProperty(PrintWriter; JProperty; JAnnotationValue);protected_void_generateTightUnmarshalBodyForArrayProperty(PrintWriter; JProperty; JAnnotationValue);protected_int_generateTightMarshal1Body(PrintWriter);protected_void_generateTightMarshal2Body(PrintWriter);protected_void_generateLooseUnmarshalBody(PrintWriter);protected_void_generateLooseUnmarshalBodyForProperty(PrintWriter; JProperty; JAnnotationValue);protected_void_generateLooseUnmarshalBodyForArrayProperty(PrintWriter; JProperty; JAnnotationValue);protected_void_generateLooseMarshalBody(PrintWriter);protected_void_generateFile(PrintWriter) throws Exception;public_int_compare(JClass; JClass);public_void_generateFactory(PrintWriter);
amqcpp, 51c2077649da83fcc4a08c23adfac5c6c8372b73,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/marshallers/AmqCppMarshallingHeadersGenerator.java#protected_void_initialiseManuallyMaintainedClasses();public_List<JProperty>_getProperties();public_Object_run();protected_void_processClass(JClass);protected_String_getClassName(JClass);protected_String_getBaseClassName(JClass);public_boolean_isMarshallAware(JClass);protected_String_getFilePostFix();public_String_toCppType(JClass);protected_void_generateLicence(PrintWriter);protected_void_generateFile(PrintWriter) throws Exception;protected_void_processFactory();public_void_generateFactory(PrintWriter);public_List<JClass>_getConcreteClasses();public_void_setConcreteClasses(List<JClass>);public_String_getTargetDir();public_void_setTargetDir(String);
amqcpp, 8a758f6e74ac91add33b7bf996764f4d22da97a6,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/MessageHeaderGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateNamespaceWrapper(PrintWriter);protected_void_generateProperties(PrintWriter);protected_void_generateAdditonalMembers(PrintWriter);
amqcpp, 8a758f6e74ac91add33b7bf996764f4d22da97a6,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/MessageSourceGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateDefaultConstructorBody(PrintWriter);protected_void_generateCopyDataStructureBody(PrintWriter);protected_void_generateToStringBody(PrintWriter);protected_void_generateEqualsBody(PrintWriter);protected_void_generateCompareToBody(PrintWriter);protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, a00327679a38589c1d7f65f3ed22c12afa6a5c38,maven-cpptools-plugin/src/main/java/org/apache/activemq/maven/MakefileMojo.java#public_void_execute() throws MojoExecutionException;public_File_getTemplate();public_void_setTemplate(File);private_String_replaceMarker(String; String; NativeSources);
amqcpp, 7791e3d370f438faefbfab693e9136933ad03e36,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/marshallers/AmqCppMarshallingHeadersGenerator.java#public_Object_run();protected_void_processClass(JClass);protected_String_getBaseClassName(JClass);public_boolean_isMarshallAware(JClass);protected_String_getFilePostFix();public_String_toCppType(JClass);protected_void_generateLicence(PrintWriter);protected_void_generateFile(PrintWriter) throws Exception;public_void_generateFactory(PrintWriter);public_String_getTargetDir();public_void_setTargetDir(String);
amqcpp, 04e480f1a6a29a6ff2b8175bdd13076a24dd30e4,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/marshallers/AmqCppMarshallingHeadersGenerator.java#public_Object_run();protected_void_processClass(JClass);protected_String_getBaseClassName(JClass);public_boolean_isMarshallAware(JClass);protected_String_getFilePostFix();public_String_toCppType(JClass);protected_void_generateLicence(PrintWriter);protected_void_generateFile(PrintWriter) throws Exception;public_void_generateFactory(PrintWriter);public_String_getTargetDir();public_void_setTargetDir(String);
amqcpp, 1946e2f45a8cc6da857b5d9dd40002220a619515,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/CommandSourceGenerator.java#public_void_generate(PrintWriter);protected_void_populateIncludeFilesSet();protected_void_generateDefaultConstructorBody(PrintWriter);protected_void_generateDestructorBody(PrintWriter);protected_void_generateAdditionalConstructors(PrintWriter);protected_void_generateCloneDataStructureBody(PrintWriter);protected_void_generateCopyDataStructureBody(PrintWriter);protected_void_generateToStringBody(PrintWriter);protected_void_generateEqualsBody(PrintWriter);protected_void_generatePropertyAccessors(PrintWriter);protected_void_generateCompareToBody(PrintWriter);protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, bb8a17989a33de5e6b53b4d542224c089a7c7143,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/CommandCodeGeneratorsFactory.java#public_CommandHeaderGenerator_getHeaderGenerator(String);public_CommandSourceGenerator_getSourceGenerator(String);
amqcpp, bb8a17989a33de5e6b53b4d542224c089a7c7143,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/SessionInfoHeaderGenerator.java#protected_void_generateProperties(PrintWriter);protected_void_generateAdditonalMembers(PrintWriter);
amqcpp, bb8a17989a33de5e6b53b4d542224c089a7c7143,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/SessionInfoSourceGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateDefaultConstructorBody(PrintWriter);
amqcpp, 22c80afa7b9dc59aecb61d6c7d15ccdeca8dbec9,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/MessageSourceGenerator.java#protected_void_populateIncludeFilesSet();protected_void_generateDefaultConstructorBody(PrintWriter);protected_void_generateCopyDataStructureBody(PrintWriter);protected_void_generateToStringBody(PrintWriter);protected_void_generateEqualsBody(PrintWriter);protected_void_generateCompareToBody(PrintWriter);protected_void_generateAdditionalMethods(PrintWriter);
amqcpp, 584b843048f87924969d8dc121c47c26aa802317,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/CommandCodeGeneratorsFactory.java#public_CommandHeaderGenerator_getHeaderGenerator(String);public_CommandSourceGenerator_getSourceGenerator(String);
amqcpp, 2095ab937303d3e35674787d832bfc6fdc62ed6b,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/CommandCodeGeneratorsFactory.java#public_CommandHeaderGenerator_getHeaderGenerator(String);public_CommandSourceGenerator_getSourceGenerator(String);
amqcpp, 04a4f60fbd9f6b780dfa7e1e863cb99916018a4a,activemq-cpp-openwire-generator/src/main/java/org/apache/activemq/openwire/tool/commands/CommandCodeGeneratorsFactory.java#public_CommandHeaderGenerator_getHeaderGenerator(String);public_CommandSourceGenerator_getSourceGenerator(String);
amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-amqcpp-tooling-plugin/src/main/java/org/apache/activemq/maven/AbstractToolingMojo.java#public_File_getOutputDirectory();public_void_setOutputDirectory(File);public_NativeSources_getSources();public_void_setSources(NativeSources);public_NativeSources_getHeaders();public_void_setHeaders(NativeSources);
amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-amqcpp-tooling-plugin/src/main/java/org/apache/activemq/maven/MakefileMojo.java#public_void_execute() throws MojoExecutionException;public_File_getTemplate();public_void_setTemplate(File);private_String_replaceMarker(String; String; NativeSources);
amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-amqcpp-tooling-plugin/src/main/java/org/apache/activemq/maven/visualstudio/Configuration.java#public_String_getName();public_void_setName(String);public_String_getOutputDirectory();public_void_setOutputDirectory(String);public_String_getIntermediateDirectory();public_void_setIntermediateDirectory(String);public_int_getConfigurationType();public_void_setConfigurationType(int);public_int_getCharacterSet();public_void_setCharacterSet(int);public_String_getBuildLogFile();public_void_setBuildLogFile(String);public_Tool[]_getTools();public_void_setTools(Tool[]);
amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-amqcpp-tooling-plugin/src/main/java/org/apache/activemq/maven/visualstudio/File.java#amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-amqcpp-tooling-plugin/src/main/java/org/apache/activemq/maven/visualstudio/FileConfiguration.java#amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-amqcpp-tooling-plugin/src/main/java/org/apache/activemq/maven/visualstudio/Filter.java#amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-amqcpp-tooling-plugin/src/main/java/org/apache/activemq/maven/visualstudio/Platform.java#public_String_getName();public_void_setName(String);
amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-amqcpp-tooling-plugin/src/main/java/org/apache/activemq/maven/visualstudio/Tool.java#public_String_getName();public_void_setName(String);public_boolean_isUseUnicodeResponseFiles();public_void_setUseUnicodeResponseFiles(boolean);public_int_getOptimization();public_void_setOptimization(int);public_String_getAdditionalIncludeDirectories();public_void_setAdditionalIncludeDirectories(String);public_String_getPreprocessorDefinitions();public_void_setPreprocessorDefinitions(String);public_boolean_isKeepComments();public_void_setKeepComments(boolean);public_boolean_isMinimalRebuild();public_void_setMinimalRebuild(boolean);public_int_getExceptionHandling();public_void_setExceptionHandling(int);public_int_getBasicRuntimeChecks();public_void_setBasicRuntimeChecks(int);public_int_getRuntimeLibrary();public_void_setRuntimeLibrary(int);public_int_getUsePrecompiledHeader();public_void_setUsePrecompiledHeader(int);public_String_getObjectFile();public_void_setObjectFile(String);public_String_getProgramDataBaseFileName();public_void_setProgramDataBaseFileName(String);public_String_getXMLDocumentationFileName();public_void_setXMLDocumentationFileName(String);public_int_getWarningLevel();public_void_setWarningLevel(int);public_boolean_isDetect64BitPortabilityProblems();public_void_setDetect64BitPortabilityProblems(boolean);public_int_getDebugInformationFormat();public_void_setDebugInformationFormat(int);public_String_getDisableSpecificWarnings();public_void_setDisableSpecificWarnings(String);
amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-amqcpp-tooling-plugin/src/main/java/org/apache/activemq/maven/visualstudio/ToolFile.java#amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-amqcpp-tooling-plugin/src/main/java/org/apache/activemq/maven/visualstudio/VisualStudioProject.java#public_String_getProjectType();public_void_setProjectType(String);public_float_getVersion();public_void_setVersion(float);public_String_getName();public_void_setName(String);public_UUID_getProjectGUID();public_void_setProjectGUID(UUID);public_String_getRootNamespace();public_void_setRootNamespace(String);public_String_getKeyword();public_void_setKeyword(String);public_List<Platform>_getPlatforms();public_void_setPlatforms(List<Platform>);public_List<ToolFile>_getToolFiles();public_void_setToolFiles(List<ToolFile>);public_List<Configuration>_getConfigurations();public_void_setConfigurations(List<Configuration>);public_List<String>_getReferences();public_void_setReferences(List<String>);public_List<Filter>_getFiles();public_void_setFiles(List<Filter>);
amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-amqcpp-tooling-plugin/src/main/java/org/apache/activemq/maven/visualstudio/vs2005/VisualStudio2005Project.java#amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-cpptools-plugin/src/main/java/org/apache/activemq/maven/AbstractToolingMojo.java#public_File_getOutputDirectory();public_void_setOutputDirectory(File);public_NativeSources_getSources();public_void_setSources(NativeSources);public_NativeSources_getHeaders();public_void_setHeaders(NativeSources);
amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-cpptools-plugin/src/main/java/org/apache/activemq/maven/MakefileMojo.java#public_void_execute() throws MojoExecutionException;public_File_getTemplate();public_void_setTemplate(File);private_String_replaceMarker(String; String; NativeSources);
amqcpp, 3afa91b79725e19f7aa4bf487ce6391191d64b68,maven-cpptools-plugin/src/main/java/org/apache/activemq/maven/visualstudio/Configuration.java#public_String_getName();public_void_setName(String);public_String_getOutputDirectory();public_void_setOutputDirectory(String);public_String_getIntermediateDirectory();public_void_setIntermediateDirectory(String);public_int_getConfigurationType();public_void_setConfigurationType(int);public_int_getCharacterSet();public_void_setCharacterSet(int);public_String_getBuildLogFile();public_void_setBuildLogFile(String);public_Tool[]_getTools();public_void_setTools(Tool[]);
